2020-10-22 13:06:52.319 下午 UTC-8,eeg,865.4945,790.5494,778.4615,874.3589,831.2454
2020-10-22 13:06:52.319 下午 UTC-8,eeg,866.7033,794.1758,781.282,863.0769,932.381
2020-10-22 13:06:52.319 下午 UTC-8,eeg,862.674,791.3553,778.4615,859.4506,915.0549
2020-10-22 13:06:52.321 下午 UTC-8,touching_forehead,1,,,,
2020-10-22 13:06:52.321 下午 UTC-8,alpha_absolute,0.4259719,,,,
2020-10-22 13:06:52.321 下午 UTC-8,beta_absolute,0.2490172,,,,
2020-10-22 13:06:52.322 下午 UTC-8,delta_absolute,0.5027581,,,,
2020-10-22 13:06:52.322 下午 UTC-8,theta_absolute,0.1492081,,,,
2020-10-22 13:06:52.322 下午 UTC-8,gamma_absolute,0.01881874,,,,
2020-10-22 13:06:52.322 下午 UTC-8,horseshoe,1,1,1,1,
2020-10-22 13:06:52.319 下午 UTC-8,eeg,870.7326,788.5348,776.8498,863.0769,906.1905
2020-10-22 13:06:52.322 下午 UTC-8,eeg,879.597,789.7436,779.6703,873.5531,1135.055
2020-10-22 13:06:52.322 下午 UTC-8,eeg,876.3736,788.9377,778.8644,875.5677,1162.051
2020-10-22 13:06:52.322 下午 UTC-8,eeg,871.9414,787.7289,779.6703,862.674,785.7143
2020-10-22 13:06:52.322 下午 UTC-8,eeg,858.6447,785.7143,783.2967,853.4066,685.7875
2020-10-22 13:06:52.322 下午 UTC-8,gyro,2.50473,-4.134674,2.415009,,
2020-10-22 13:06:52.322 下午 UTC-8,gyro,2.497253,-4.07486,2.736511,,
2020-10-22 13:06:52.322 下午 UTC-8,gyro,2.549591,-3.91037,2.609406,,
2020-10-22 13:06:52.322 下午 UTC-8,acc,-0.08337402,0.05670166,0.9900513,,
2020-10-22 13:06:52.322 下午 UTC-8,acc,-0.08294678,0.05657959,0.9880981,,
2020-10-22 13:06:52.322 下午 UTC-8,acc,-0.08184814,0.05731201,0.9921875,,
2020-10-22 13:06:52.386 下午 UTC-8,eeg,856.6301,780.0732,782.8938,849.7802,705.5311
2020-10-22 13:06:52.386 下午 UTC-8,eeg,870.7326,779.6703,780.8792,854.6154,743.4066
2020-10-22 13:06:52.386 下午 UTC-8,eeg,869.9268,782.8938,778.0586,863.4799,783.6996
2020-10-22 13:06:52.386 下午 UTC-8,eeg,864.2857,786.1172,779.6703,862.674,792.5641
2020-10-22 13:06:52.386 下午 UTC-8,eeg,864.2857,784.9084,783.2967,857.8388,782.4908
2020-10-22 13:06:52.387 下午 UTC-8,eeg,861.4652,783.2967,782.4908,860.6594,767.1795
2020-10-22 13:06:52.387 下午 UTC-8,eeg,870.7326,790.5494,782.8938,873.1502,795.7875
2020-10-22 13:06:52.387 下午 UTC-8,eeg,873.9561,795.7875,782.0879,874.7619,792.5641
2020-10-22 13:06:52.387 下午 UTC-8,eeg,868.315,794.1758,779.6703,873.5531,772.0146
2020-10-22 13:06:52.387 下午 UTC-8,eeg,864.6887,794.1758,783.6996,867.1062,800.6227
2020-10-22 13:06:52.387 下午 UTC-8,eeg,870.7326,796.5934,787.326,865.0916,813.9194
2020-10-22 13:06:52.387 下午 UTC-8,eeg,884.4323,795.7875,786.9231,876.3736,895.3113
2020-10-22 13:06:52.388 下午 UTC-8,gyro,2.714081,-3.925323,2.145844,,
2020-10-22 13:06:52.388 下午 UTC-8,gyro,2.743988,-3.902893,2.011261,,
2020-10-22 13:06:52.388 下午 UTC-8,gyro,2.601929,-3.895416,1.929016,,
2020-10-22 13:06:52.409 下午 UTC-8,acc,-0.08734131,0.05731201,0.9914551,,
2020-10-22 13:06:52.409 下午 UTC-8,acc,-0.08477783,0.05712891,0.9938354,,
2020-10-22 13:06:52.410 下午 UTC-8,acc,-0.08074951,0.05938721,0.9916382,,
2020-10-22 13:06:52.410 下午 UTC-8,eeg,876.3736,795.7875,781.685,876.7766,1052.454
2020-10-22 13:06:52.410 下午 UTC-8,eeg,869.5238,795.3846,780.0732,871.9414,874.3589
2020-10-22 13:06:52.410 下午 UTC-8,eeg,865.4945,801.0256,784.9084,867.1062,737.7656
2020-10-22 13:06:52.410 下午 UTC-8,eeg,856.6301,807.8755,786.1172,862.674,767.5824
2020-10-22 13:06:52.410 下午 UTC-8,eeg,865.0916,803.4432,781.685,863.8828,772.8205
2020-10-22 13:06:52.410 下午 UTC-8,eeg,874.7619,808.2784,779.6703,870.7326,813.5165
2020-10-22 13:06:52.411 下午 UTC-8,eeg,869.9268,812.7106,781.282,869.5238,857.033
2020-10-22 13:06:52.411 下午 UTC-8,eeg,867.5092,806.6667,783.2967,863.4799,900.1465
2020-10-22 13:06:52.411 下午 UTC-8,eeg,869.5238,804.652,784.9084,861.4652,818.3516
2020-10-22 13:06:52.414 下午 UTC-8,touching_forehead,1,,,,
2020-10-22 13:06:52.414 下午 UTC-8,alpha_absolute,0.4246027,,,,
2020-10-22 13:06:52.414 下午 UTC-8,beta_absolute,0.2594579,,,,
2020-10-22 13:06:52.414 下午 UTC-8,delta_absolute,0.5264159,,,,
2020-10-22 13:06:52.414 下午 UTC-8,theta_absolute,0.1548975,,,,
2020-10-22 13:06:52.414 下午 UTC-8,gamma_absolute,0.01715479,,,,
2020-10-22 13:06:52.414 下午 UTC-8,horseshoe,1,1,1,1,
2020-10-22 13:06:52.411 下午 UTC-8,eeg,878.3883,802.2344,787.326,867.9121,781.282
2020-10-22 13:06:52.414 下午 UTC-8,eeg,883.2234,800.2198,789.7436,877.1795,820.3663
2020-10-22 13:06:52.414 下午 UTC-8,eeg,881.6117,794.9817,791.7582,875.9707,856.6301
2020-10-22 13:06:52.436 下午 UTC-8,gyro,2.452393,-4.000092,2.145844,,
2020-10-22 13:06:52.436 下午 UTC-8,gyro,2.355194,-3.828125,2.370148,,
2020-10-22 13:06:52.436 下午 UTC-8,gyro,2.272949,-3.588867,2.66922,,
2020-10-22 13:06:52.436 下午 UTC-8,acc,-0.08184814,0.05981445,0.9922485,,
2020-10-22 13:06:52.436 下午 UTC-8,acc,-0.08032227,0.05987549,0.9934082,,
2020-10-22 13:06:52.436 下午 UTC-8,acc,-0.08111572,0.06097412,0.9950562,,
2020-10-22 13:06:52.457 下午 UTC-8,eeg,874.3589,787.326,791.3553,871.9414,849.3773
2020-10-22 13:06:52.458 下午 UTC-8,eeg,871.1356,791.3553,791.7582,871.5385,755.0916
2020-10-22 13:06:52.458 下午 UTC-8,eeg,880.403,801.4286,793.3699,877.1795,766.7766
2020-10-22 13:06:52.458 下午 UTC-8,eeg,882.4176,796.5934,786.1172,882.4176,944.0659
2020-10-22 13:06:52.458 下午 UTC-8,eeg,873.1502,784.9084,779.2674,868.718,848.5714
2020-10-22 13:06:52.458 下午 UTC-8,eeg,866.3004,785.7143,778.8644,854.6154,764.3589
2020-10-22 13:06:52.458 下午 UTC-8,eeg,866.7033,787.326,776.4469,853.4066,828.022
2020-10-22 13:06:52.458 下午 UTC-8,eeg,865.8975,790.1465,777.6557,852.6007,756.3004
2020-10-22 13:06:52.458 下午 UTC-8,eeg,869.9268,793.7729,783.6996,858.6447,735.7509
2020-10-22 13:06:52.458 下午 UTC-8,eeg,867.5092,794.5787,786.5201,863.8828,765.1649
2020-10-22 13:06:52.458 下午 UTC-8,eeg,854.2125,789.3406,783.2967,847.7656,897.326
2020-10-22 13:06:52.458 下午 UTC-8,eeg,855.0183,781.282,783.6996,844.9451,1044.396
2020-10-22 13:06:52.501 下午 UTC-8,gyro,2.355194,-3.506622,2.915955,,
2020-10-22 13:06:52.501 下午 UTC-8,gyro,2.287903,-3.551483,2.011261,,
2020-10-22 13:06:52.501 下午 UTC-8,gyro,2.257996,-3.656158,2.355194,,
2020-10-22 13:06:52.501 下午 UTC-8,acc,-0.08300781,0.05932617,0.991394,,
2020-10-22 13:06:52.501 下午 UTC-8,acc,-0.08184814,0.06048584,0.9903564,,
2020-10-22 13:06:52.501 下午 UTC-8,acc,-0.08483887,0.05743408,0.9902344,,
2020-10-22 13:06:52.501 下午 UTC-8,eeg,862.2711,786.5201,789.7436,854.6154,896.5201
2020-10-22 13:06:52.502 下午 UTC-8,eeg,867.9121,791.3553,784.5055,853.8095,875.9707
2020-10-22 13:06:52.502 下午 UTC-8,eeg,868.718,790.5494,781.282,859.4506,840.1099
2020-10-22 13:06:52.502 下午 UTC-8,eeg,858.2418,784.1025,783.6996,855.8242,759.9268
2020-10-22 13:06:52.502 下午 UTC-8,eeg,853.8095,790.5494,782.8938,847.3626,770.403
2020-10-22 13:06:52.502 下午 UTC-8,eeg,859.8535,795.3846,782.0879,853.8095,832.0513
2020-10-22 13:06:52.502 下午 UTC-8,eeg,872.3443,792.967,781.685,867.9121,1031.099
2020-10-22 13:06:52.502 下午 UTC-8,eeg,877.5824,797.8022,782.4908,869.1208,1015.788
2020-10-22 13:06:52.502 下午 UTC-8,eeg,871.5385,805.0549,788.1319,859.0476,815.9341
2020-10-22 13:06:52.502 下午 UTC-8,eeg,868.718,797.3993,787.7289,851.392,771.6117
2020-10-22 13:06:52.503 下午 UTC-8,eeg,871.9414,784.5055,788.5348,858.2418,734.1392
2020-10-22 13:06:52.506 下午 UTC-8,touching_forehead,1,,,,
2020-10-22 13:06:52.506 下午 UTC-8,alpha_absolute,0.424396,,,,
2020-10-22 13:06:52.506 下午 UTC-8,beta_absolute,0.269924,,,,
2020-10-22 13:06:52.506 下午 UTC-8,delta_absolute,0.5489222,,,,
2020-10-22 13:06:52.506 下午 UTC-8,theta_absolute,0.1665141,,,,
2020-10-22 13:06:52.506 下午 UTC-8,gamma_absolute,0.02014579,,,,
2020-10-22 13:06:52.506 下午 UTC-8,horseshoe,1,1,1,1,
2020-10-22 13:06:52.503 下午 UTC-8,eeg,880.8058,785.7143,793.3699,869.1208,728.9011
2020-10-22 13:06:52.569 下午 UTC-8,eeg,882.0146,791.7582,791.3553,865.4945,745.0183
2020-10-22 13:06:52.570 下午 UTC-8,eeg,877.1795,787.326,787.7289,853.4066,823.5897
2020-10-22 13:06:52.570 下午 UTC-8,eeg,873.9561,789.3406,788.5348,854.6154,857.4359
2020-10-22 13:06:52.570 下午 UTC-8,eeg,880.8058,795.3846,783.6996,862.2711,780.8792
2020-10-22 13:06:52.570 下午 UTC-8,eeg,886.0439,790.9524,778.4615,864.2857,796.5934
2020-10-22 13:06:52.570 下午 UTC-8,eeg,871.9414,787.326,776.4469,862.674,863.4799
2020-10-22 13:06:52.571 下午 UTC-8,eeg,866.3004,793.3699,774.8351,861.4652,835.6777
2020-10-22 13:06:52.571 下午 UTC-8,eeg,868.315,797.3993,777.6557,865.8975,803.8461
2020-10-22 13:06:52.571 下午 UTC-8,eeg,874.3589,801.4286,782.8938,863.4799,700.696
2020-10-22 13:06:52.571 下午 UTC-8,eeg,872.3443,801.0256,785.3113,862.674,780.8792
2020-10-22 13:06:52.571 下午 UTC-8,eeg,869.1208,797.3993,788.1319,868.718,1048.022
2020-10-22 13:06:52.571 下午 UTC-8,eeg,874.3589,797.8022,788.5348,861.8681,884.8351
2020-10-22 13:06:52.572 下午 UTC-8,gyro,2.160797,-3.566437,2.355194,,
2020-10-22 13:06:52.572 下午 UTC-8,gyro,2.011261,-3.656158,2.385101,,
2020-10-22 13:06:52.572 下午 UTC-8,gyro,1.996307,-3.835602,2.160797,,
2020-10-22 13:06:52.572 下午 UTC-8,acc,-0.08496094,0.05609131,0.9921875,,
2020-10-22 13:06:52.572 下午 UTC-8,acc,-0.08441162,0.05529785,0.9902344,,
2020-10-22 13:06:52.572 下午 UTC-8,acc,-0.08770752,0.05773926,0.9909668,,
2020-10-22 13:06:52.594 下午 UTC-8,eeg,863.4799,796.1905,783.6996,853.4066,711.978
2020-10-22 13:06:52.594 下午 UTC-8,eeg,846.5568,796.5934,782.4908,853.4066,719.2308
2020-10-22 13:06:52.594 下午 UTC-8,eeg,849.7802,796.9963,786.9231,854.6154,740.5861
2020-10-22 13:06:52.594 下午 UTC-8,eeg,858.6447,800.2198,790.5494,859.0476,750.2564
2020-10-22 13:06:52.594 下午 UTC-8,eeg,857.4359,803.0403,792.1612,863.0769,813.5165
2020-10-22 13:06:52.595 下午 UTC-8,eeg,858.6447,798.608,786.9231,864.6887,912.2344
2020-10-22 13:06:52.595 下午 UTC-8,eeg,862.674,792.5641,780.0732,863.8828,820.3663
2020-10-22 13:06:52.595 下午 UTC-8,eeg,865.8975,789.7436,780.0732,865.8975,824.7985
2020-10-22 13:06:52.595 下午 UTC-8,eeg,870.7326,794.1758,781.282,868.315,927.5458
2020-10-22 13:06:52.595 下午 UTC-8,eeg,871.9414,799.011,781.282,871.1356,954.9451
2020-10-22 13:06:52.595 下午 UTC-8,eeg,871.5385,796.1905,784.9084,873.1502,859.0476
2020-10-22 13:06:52.595 下午 UTC-8,eeg,875.5677,797.3993,790.1465,870.3297,754.6887
2020-10-22 13:06:52.595 下午 UTC-8,gyro,2.31781,-3.715973,2.392578,,
2020-10-22 13:06:52.596 下午 UTC-8,gyro,2.347717,-3.895416,2.15332,,
2020-10-22 13:06:52.596 下午 UTC-8,gyro,2.347717,-3.663635,2.519684,,
2020-10-22 13:06:52.617 下午 UTC-8,acc,-0.08178711,0.05969238,0.9905396,,
2020-10-22 13:06:52.617 下午 UTC-8,acc,-0.08270264,0.05480957,0.9932251,,
2020-10-22 13:06:52.617 下午 UTC-8,acc,-0.08184814,0.0592041,0.9909058,,
2020-10-22 13:06:52.659 下午 UTC-8,eeg,877.9854,800.6227,784.5055,873.9561,755.0916
2020-10-22 13:06:52.663 下午 UTC-8,touching_forehead,1,,,,
2020-10-22 13:06:52.663 下午 UTC-8,alpha_absolute,0.4400799,,,,
2020-10-22 13:06:52.664 下午 UTC-8,beta_absolute,0.2797727,,,,
2020-10-22 13:06:52.664 下午 UTC-8,delta_absolute,0.5605338,,,,
2020-10-22 13:06:52.664 下午 UTC-8,theta_absolute,0.1805513,,,,
2020-10-22 13:06:52.664 下午 UTC-8,horseshoe,1,1,1,1,
2020-10-22 13:06:52.664 下午 UTC-8,gamma_absolute,0.02508608,,,,
2020-10-22 13:06:52.659 下午 UTC-8,eeg,872.7473,798.2051,782.8938,876.7766,973.0769
2020-10-22 13:06:52.664 下午 UTC-8,eeg,865.8975,803.4432,790.1465,872.3443,983.1502
2020-10-22 13:06:52.664 下午 UTC-8,eeg,861.4652,806.6667,790.5494,862.2711,813.9194
2020-10-22 13:06:52.664 下午 UTC-8,eeg,862.674,796.9963,784.9084,855.0183,794.9817
2020-10-22 13:06:52.664 下午 UTC-8,eeg,876.7766,795.7875,785.3113,858.2418,837.6923
2020-10-22 13:06:52.664 下午 UTC-8,eeg,879.597,798.2051,789.7436,868.315,1020.623
2020-10-22 13:06:52.665 下午 UTC-8,eeg,867.5092,801.4286,791.3553,867.9121,956.5568
2020-10-22 13:06:52.665 下午 UTC-8,eeg,858.2418,804.652,788.9377,861.0623,866.3004
2020-10-22 13:06:52.665 下午 UTC-8,eeg,863.4799,800.2198,787.7289,865.4945,1041.978
2020-10-22 13:06:52.665 下午 UTC-8,eeg,871.9414,796.9963,787.7289,858.2418,790.5494
2020-10-22 13:06:52.665 下午 UTC-8,eeg,874.7619,803.0403,787.7289,857.8388,620.9158
2020-10-22 13:06:52.665 下午 UTC-8,gyro,2.407532,-3.738403,2.168274,,
2020-10-22 13:06:52.665 下午 UTC-8,gyro,2.168274,-3.768311,2.063599,,
2020-10-22 13:06:52.665 下午 UTC-8,gyro,2.198181,-3.850555,2.003784,,
2020-10-22 13:06:52.665 下午 UTC-8,acc,-0.08007813,0.0557251,0.9931641,,
2020-10-22 13:06:52.665 下午 UTC-8,acc,-0.08154297,0.05657959,0.9925537,,
2020-10-22 13:06:52.665 下午 UTC-8,acc,-0.08099365,0.05657959,0.991394,,
2020-10-22 13:06:52.687 下午 UTC-8,eeg,880.403,807.4725,792.5641,866.7033,693.4432
2020-10-22 13:06:52.687 下午 UTC-8,eeg,878.7912,805.4579,796.1905,868.315,696.6667
2020-10-22 13:06:52.687 下午 UTC-8,eeg,877.9854,809.0842,791.3553,866.7033,715.6044
2020-10-22 13:06:52.687 下午 UTC-8,eeg,877.9854,814.3223,784.1025,857.4359,764.7619
2020-10-22 13:06:52.687 下午 UTC-8,eeg,873.1502,810.696,782.4908,859.0476,782.4908
2020-10-22 13:06:52.687 下午 UTC-8,eeg,873.5531,812.3077,786.1172,867.9121,785.7143
2020-10-22 13:06:52.687 下午 UTC-8,eeg,876.3736,817.5458,792.967,868.315,804.652
2020-10-22 13:06:52.687 下午 UTC-8,eeg,873.5531,820.7692,792.1612,861.4652,796.5934
2020-10-22 13:06:52.688 下午 UTC-8,eeg,871.5385,823.1868,783.2967,866.3004,782.4908
2020-10-22 13:06:52.688 下午 UTC-8,eeg,870.7326,815.9341,776.8498,870.7326,810.696
2020-10-22 13:06:52.688 下午 UTC-8,eeg,867.9121,815.9341,779.6703,861.4652,789.7436
2020-10-22 13:06:52.688 下午 UTC-8,eeg,868.315,819.5604,783.6996,855.4213,739.3773
2020-10-22 13:06:52.709 下午 UTC-8,gyro,2.452393,-3.775787,2.168274,,
2020-10-22 13:06:52.709 下午 UTC-8,acc,-0.08227539,0.05377197,0.9921875,,
2020-10-22 13:06:52.709 下午 UTC-8,gyro,2.362671,-3.74588,1.914063,,
2020-10-22 13:06:52.709 下午 UTC-8,gyro,2.220612,-3.588867,2.063599,,
2020-10-22 13:06:52.709 下午 UTC-8,acc,-0.08270264,0.05462646,0.9911499,,
2020-10-22 13:06:52.709 下午 UTC-8,acc,-0.08190918,0.05499268,0.9914551,,
2020-10-22 13:06:52.751 下午 UTC-8,eeg,864.6887,815.9341,783.6996,855.0183,941.6484
2020-10-22 13:06:52.752 下午 UTC-8,eeg,863.0769,821.1722,785.3113,857.033,878.3883
2020-10-22 13:06:52.752 下午 UTC-8,eeg,865.4945,821.978,785.7143,865.0916,724.8718
2020-10-22 13:06:52.755 下午 UTC-8,touching_forehead,1,,,,
2020-10-22 13:06:52.755 下午 UTC-8,alpha_absolute,0.4789844,,,,
2020-10-22 13:06:52.755 下午 UTC-8,beta_absolute,0.2870432,,,,
2020-10-22 13:06:52.755 下午 UTC-8,delta_absolute,0.5576612,,,,
2020-10-22 13:06:52.755 下午 UTC-8,theta_absolute,0.1956798,,,,
2020-10-22 13:06:52.756 下午 UTC-8,gamma_absolute,0.02782608,,,,
2020-10-22 13:06:52.756 下午 UTC-8,horseshoe,1,1,1,1,
2020-10-22 13:06:52.752 下午 UTC-8,eeg,865.8975,810.293,784.9084,868.718,777.6557
2020-10-22 13:06:52.756 下午 UTC-8,eeg,861.4652,807.4725,779.2674,861.4652,803.0403
2020-10-22 13:06:52.756 下午 UTC-8,eeg,854.2125,814.3223,782.4908,859.0476,867.5092
2020-10-22 13:06:52.756 下午 UTC-8,eeg,860.6594,815.9341,781.685,854.2125,822.381
2020-10-22 13:06:52.756 下午 UTC-8,eeg,869.1208,812.7106,770,851.392,837.6923
2020-10-22 13:06:52.756 下午 UTC-8,eeg,867.1062,809.4872,767.5824,855.0183,1019.414
2020-10-22 13:06:52.756 下午 UTC-8,eeg,872.7473,811.5018,770.8058,855.4213,870.3297
2020-10-22 13:06:52.756 下午 UTC-8,eeg,871.5385,810.293,772.4176,849.7802,733.3333
2020-10-22 13:06:52.757 下午 UTC-8,eeg,867.9121,803.4432,775.2381,839.707,769.597
2020-10-22 13:06:52.777 下午 UTC-8,eeg,873.1502,807.8755,778.4615,842.1245,781.282
2020-10-22 13:06:52.777 下午 UTC-8,eeg,876.3736,809.4872,779.6703,856.2271,769.597
2020-10-22 13:06:52.777 下午 UTC-8,eeg,877.1795,803.8461,781.685,860.6594,798.608
2020-10-22 13:06:52.778 下午 UTC-8,eeg,865.8975,803.8461,785.3113,850.1832,951.7216
2020-10-22 13:06:52.778 下午 UTC-8,eeg,856.2271,805.8608,786.5201,841.7216,898.9377
2020-10-22 13:06:52.778 下午 UTC-8,eeg,868.315,808.6813,789.3406,852.1978,761.1356
2020-10-22 13:06:52.778 下午 UTC-8,eeg,875.1649,811.5018,788.9377,864.2857,820.3663
2020-10-22 13:06:52.778 下午 UTC-8,eeg,869.9268,811.0989,787.326,857.8388,801.4286
2020-10-22 13:06:52.778 下午 UTC-8,eeg,869.1208,805.4579,788.5348,851.7949,760.3297
2020-10-22 13:06:52.778 下午 UTC-8,eeg,874.7619,807.4725,790.5494,856.2271,782.0879
2020-10-22 13:06:52.778 下午 UTC-8,eeg,886.4469,807.0696,794.5787,857.8388,816.337
2020-10-22 13:06:52.778 下午 UTC-8,eeg,901.3553,806.6667,793.3699,864.2857,1069.377
2020-10-22 13:06:52.778 下午 UTC-8,gyro,2.310333,-3.484192,2.302856,,
2020-10-22 13:06:52.778 下午 UTC-8,gyro,2.474823,-3.693542,2.086029,,
2020-10-22 13:06:52.778 下午 UTC-8,gyro,2.609406,-3.72345,2.250519,,
2020-10-22 13:06:52.800 下午 UTC-8,acc,-0.08129883,0.05358887,0.9884033,,
2020-10-22 13:06:52.800 下午 UTC-8,acc,-0.08062744,0.05657959,0.9934082,,
2020-10-22 13:06:52.800 下午 UTC-8,acc,-0.08099365,0.05834961,0.9923706,,
2020-10-22 13:06:52.842 下午 UTC-8,eeg,896.9231,812.3077,792.5641,865.8975,969.4506
2020-10-22 13:06:52.842 下午 UTC-8,eeg,876.7766,810.696,799.4139,861.8681,734.1392
2020-10-22 13:06:52.842 下午 UTC-8,eeg,868.718,809.0842,800.6227,850.1832,755.8975
2020-10-22 13:06:52.842 下午 UTC-8,eeg,863.8828,807.0696,792.1612,845.7509,730.1099
2020-10-22 13:06:52.842 下午 UTC-8,eeg,866.7033,803.4432,787.326,854.2125,695.0549
2020-10-22 13:06:52.846 下午 UTC-8,touching_forehead,1,,,,
2020-10-22 13:06:52.846 下午 UTC-8,alpha_absolute,0.5070673,,,,
2020-10-22 13:06:52.846 下午 UTC-8,beta_absolute,0.2890176,,,,
2020-10-22 13:06:52.846 下午 UTC-8,delta_absolute,0.5431856,,,,
2020-10-22 13:06:52.846 下午 UTC-8,theta_absolute,0.2116743,,,,
2020-10-22 13:06:52.846 下午 UTC-8,gamma_absolute,0.02657699,,,,
2020-10-22 13:06:52.846 下午 UTC-8,horseshoe,1,1,1,1,
2020-10-22 13:06:52.843 下午 UTC-8,eeg,870.3297,802.2344,792.1612,853.4066,762.7473
2020-10-22 13:06:52.847 下午 UTC-8,eeg,864.2857,796.1905,797.3993,851.392,921.0989
2020-10-22 13:06:52.847 下午 UTC-8,eeg,853.8095,795.3846,795.7875,844.9451,1076.63
2020-10-22 13:06:52.847 下午 UTC-8,eeg,857.8388,805.0549,792.1612,837.2894,821.5751
2020-10-22 13:06:52.847 下午 UTC-8,eeg,867.9121,812.3077,792.1612,850.1832,653.5531
2020-10-22 13:06:52.847 下午 UTC-8,eeg,861.8681,805.4579,789.3406,857.4359,743.4066
2020-10-22 13:06:52.847 下午 UTC-8,eeg,851.392,795.7875,791.3553,848.5714,807.8755
2020-10-22 13:06:52.847 下午 UTC-8,gyro,2.519684,-3.775787,2.362671,,
2020-10-22 13:06:52.847 下午 UTC-8,gyro,2.168274,-3.446808,1.914063,,
2020-10-22 13:06:52.847 下午 UTC-8,gyro,2.370148,-3.514099,2.071075,,
2020-10-22 13:06:52.847 下午 UTC-8,acc,-0.08154297,0.05505371,0.9984131,,
2020-10-22 13:06:52.847 下午 UTC-8,acc,-0.08044434,0.05194092,0.9918823,,
2020-10-22 13:06:52.848 下午 UTC-8,acc,-0.08496094,0.05255127,0.9910278,,
2020-10-22 13:06:52.890 下午 UTC-8,eeg,847.7656,790.9524,791.7582,832.0513,782.8938
2020-10-22 13:06:52.890 下午 UTC-8,eeg,844.1392,796.1905,788.9377,822.381,733.7363
2020-10-22 13:06:52.890 下午 UTC-8,eeg,844.1392,806.2637,790.9524,832.0513,814.7253
2020-10-22 13:06:52.891 下午 UTC-8,eeg,849.7802,805.4579,796.9963,841.3187,829.2308
2020-10-22 13:06:52.891 下午 UTC-8,eeg,857.4359,790.1465,786.9231,837.6923,808.6813
2020-10-22 13:06:52.891 下午 UTC-8,eeg,854.2125,793.7729,794.9817,840.9158,769.597
2020-10-22 13:06:52.891 下午 UTC-8,eeg,865.8975,805.8608,787.7289,839.304,872.7473
2020-10-22 13:06:52.891 下午 UTC-8,eeg,869.5238,813.9194,792.5641,849.3773,857.4359
2020-10-22 13:06:52.891 下午 UTC-8,eeg,869.1208,809.0842,793.3699,854.2125,897.326
2020-10-22 13:06:52.891 下午 UTC-8,eeg,872.3443,801.8315,799.011,853.8095,856.2271
2020-10-22 13:06:52.892 下午 UTC-8,eeg,866.3004,801.4286,803.0403,848.9744,952.1245
2020-10-22 13:06:52.892 下午 UTC-8,eeg,862.2711,806.6667,806.6667,856.2271,993.2234
2020-10-22 13:06:52.892 下午 UTC-8,gyro,2.362671,-3.431854,2.041168,,
2020-10-22 13:06:52.892 下午 UTC-8,gyro,2.377625,-3.379517,1.540222,,
2020-10-22 13:06:52.892 下午 UTC-8,gyro,3.222504,-3.155212,2.228088,,
2020-10-22 13:06:52.892 下午 UTC-8,acc,-0.08605957,0.05181885,0.9907837,,
2020-10-22 13:06:52.892 下午 UTC-8,acc,-0.08227539,0.05169678,0.9893799,,
2020-10-22 13:06:52.892 下午 UTC-8,acc,-0.0803833,0.05291748,0.9833984,,
2020-10-22 13:06:52.935 下午 UTC-8,eeg,871.5385,804.652,810.293,870.3297,778.0586
2020-10-22 13:06:52.935 下午 UTC-8,eeg,879.1942,797.3993,805.4579,868.315,736.5568
2020-10-22 13:06:52.935 下午 UTC-8,eeg,880.8058,790.1465,803.8461,867.9121,779.6703
2020-10-22 13:06:52.935 下午 UTC-8,eeg,865.8975,792.967,801.4286,862.2711,767.1795
2020-10-22 13:06:52.935 下午 UTC-8,eeg,857.4359,799.011,801.0256,848.5714,772.4176
2020-10-22 13:06:52.936 下午 UTC-8,eeg,861.8681,797.8022,804.652,852.1978,882.8205
2020-10-22 13:06:52.936 下午 UTC-8,eeg,863.8828,798.2051,804.2491,856.2271,950.1099
2020-10-22 13:06:52.940 下午 UTC-8,touching_forehead,1,,,,
2020-10-22 13:06:52.941 下午 UTC-8,alpha_absolute,0.5201539,,,,
2020-10-22 13:06:52.941 下午 UTC-8,beta_absolute,0.2849223,,,,
2020-10-22 13:06:52.941 下午 UTC-8,delta_absolute,0.53314,,,,
2020-10-22 13:06:52.941 下午 UTC-8,theta_absolute,0.2268824,,,,
2020-10-22 13:06:52.941 下午 UTC-8,gamma_absolute,0.02247939,,,,
2020-10-22 13:06:52.941 下午 UTC-8,horseshoe,1,1,1,1,
2020-10-22 13:06:52.936 下午 UTC-8,eeg,866.3004,797.8022,804.652,852.1978,914.652
2020-10-22 13:06:52.941 下午 UTC-8,eeg,862.674,797.8022,805.4579,853.0037,846.1539
2020-10-22 13:06:52.941 下午 UTC-8,eeg,859.4506,797.3993,806.6667,856.2271,793.3699
2020-10-22 13:06:52.941 下午 UTC-8,eeg,864.6887,791.3553,805.4579,859.0476,793.3699
2020-10-22 13:06:52.941 下午 UTC-8,eeg,862.674,790.1465,796.9963,856.6301,841.7216
2020-10-22 13:06:52.963 下午 UTC-8,gyro,3.588867,-3.297272,2.13089,,
2020-10-22 13:06:52.963 下午 UTC-8,gyro,3.342133,-3.72345,1.794434,,
2020-10-22 13:06:52.963 下午 UTC-8,gyro,3.080444,-4.029999,2.407532,,
2020-10-22 13:06:52.963 下午 UTC-8,acc,-0.08581543,0.05297852,0.9966431,,
2020-10-22 13:06:52.963 下午 UTC-8,acc,-0.07958984,0.05773926,0.9974976,,
2020-10-22 13:06:52.963 下午 UTC-8,acc,-0.07843018,0.05523682,0.993103,,
